Posture Id,Posture Status,Evaluated Date,Control Statement,Control Id,Host Id,DNS Hostname,Technology Name,Instance,IP Address,NetBIOS Name,Policy Id,Policy Title,Qds,Mitre Tactic Name,Mitre Technique Name,Mitre Sub Technique Name
26055673502,Pass,2026-01-14 13:26:41 IST,Status of the rsyslog service (using systemctl),18983,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Lateral Movement,Exploitation of Remote Services,
26055673589,Pass,2026-01-14 13:26:41 IST,"List of runtime audit rules for 'setdomainname', using auditctl",12820,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673586,Pass,2026-01-14 13:26:41 IST,Status of '/etc/hostname' defined within /etc/audit/rules.d/*.rules files,29237,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673587,Pass,2026-01-14 13:26:41 IST,Status of '/etc/NetworkManager' defined within /etc/audit/rules.d/*.rules files,29238,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673588,Pass,2026-01-14 13:26:41 IST,"List of runtime audit rules for 'sethostname', using auditctl",12819,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673590,Fail,2026-01-14 13:26:41 IST,"List of runtime audit rules for '/etc/issue' file, using auditctl",12821,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673591,Fail,2026-01-14 13:26:41 IST,"List of runtime audit rules for '/etc/issue.net' file, using auditctl",12822,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673592,Fail,2026-01-14 13:26:41 IST,"List of runtime audit rules for '/etc/hosts' file, using auditctl",12823,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673593,Fail,2026-01-14 13:26:41 IST,"List of runtime audit rules for '/etc/sysconfig/network' file, using auditctl",12824,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673594,Fail,2026-01-14 13:26:41 IST,"List of runtime audit rules for '/etc/sysconfig/network-scripts/' directory, using auditctl",12879,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673595,Fail,2026-01-14 13:26:41 IST,Status of the Auditctl Rules for /etc/hostname,29239,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673596,Fail,2026-01-14 13:26:41 IST,Status of the Auditctl Rules (/etc/NetworkManager),29240,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673597,Fail,2026-01-14 13:26:41 IST,Status of auditing for the privileged commands on the system (/etc/audit/audit.d/*.rules),23929,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673598,Fail,2026-01-14 13:26:41 IST,"Status of auditing for the privileged commands on the system, using auditctl",23930,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673599,Pass,2026-01-14 13:26:41 IST,Status of the 'creat' system call within the '/etc/audit/rules.d/*.rules' files (with UID_MIN check),29287,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673600,Pass,2026-01-14 13:26:41 IST,Status of the 'open' system call in the '/etc/audit/rules.d/*.rules' files on the host (with UID_MIN check),29295,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673601,Pass,2026-01-14 13:26:41 IST,Status of the 'openat' system call in the '/etc/audit/rules.d/*.rules' files on the host (with UID_MIN check),29299,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673602,Pass,2026-01-14 13:26:41 IST,Status of the 'truncate' system call in the '/etc/audit/rules.d/*.rules' files on the host (with UID_MIN check),29300,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673603,Pass,2026-01-14 13:26:41 IST,Status of the 'ftruncate' system call in the '/etc/audit/rules.d/*.rules' files on the host (with UID_MIN check),29301,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673604,Fail,2026-01-14 13:26:41 IST,"Status of runtime audit rules for 'creat', using auditctl (with UID_MIN check)",29302,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673605,Fail,2026-01-14 13:26:41 IST,"Status of runtime audit rules for 'open', using auditctl (with UID_MIN check)",29303,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673606,Fail,2026-01-14 13:26:41 IST,"Status of runtime audit rules for 'openat', using auditctl (with UID_MIN check)",29304,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673607,Fail,2026-01-14 13:26:41 IST,"Status of runtime audit rules for 'truncate', using auditctl (with UID_MIN check)",29305,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673608,Fail,2026-01-14 13:26:41 IST,"Status of runtime audit rules for 'ftruncate', using auditctl (with UID_MIN check)",29306,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673609,Pass,2026-01-14 13:26:41 IST,Status of the current content of the '/etc/group' file as defined in the '/etc/audit/rules.d/*.rules' file,17502,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,
26055673610,Pass,2026-01-14 13:26:41 IST,Status of the 'changes to content or attributes' of the /etc/passwd file as defined in the '/etc/audit/rules.d/*.rules' files,17503,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,OS Credential Dumping,OS Credential Dumping: /etc/passwd and /etc/shadow
26055673611,Pass,2026-01-14 13:26:41 IST,Status of the 'changes to content or attributes' of the '/etc/gshadow' file as defined in the '/etc/audit/rules.d/*.rules' files,17504,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,OS Credential Dumping,OS Credential Dumping: /etc/passwd and /etc/shadow
26055673612,Pass,2026-01-14 13:26:41 IST,Status of the 'changes to content or attributes' of the /etc/shadow' file as defined in the '/etc/audit/rules.d/*.rules' files,17505,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,OS Credential Dumping,OS Credential Dumping: /etc/passwd and /etc/shadow
26055673613,Pass,2026-01-14 13:26:41 IST,Status of the 'changes to content or attributes of the /etc/security/opasswd' file as defined in the '/etc/audit/rules.d/*.rules' file,17506,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Credential Access,OS Credential Dumping,OS Credential Dumping: /etc/passwd and /etc/shadow
26055673614,Pass,2026-01-14 13:26:41 IST,Status of the audit rules defined for '/etc/nsswitch.conf' file as defined in the '/etc/audit/rules.d/*.rules' files,27859,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673245,Pass,2026-01-14 13:26:41 IST,Status of 'ftp' package installed on the system,23775,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673242,Pass,2026-01-14 13:26:41 IST,Status of the 'xinetd.service' using systemctl,27793,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673243,Pass,2026-01-14 13:26:41 IST,Status of the X11 server package,21959,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Lateral Movement,Exploitation of Remote Services,
26055673244,Pass,2026-01-14 13:26:41 IST,"Status of the List of ports (25,465, and 587) using ss",29358,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Discovery,Network Service Discovery,
26055673246,Pass,2026-01-14 13:26:41 IST,Status of the LDAP daemon (openldap-clients),9354,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",41,Lateral Movement,Exploitation of Remote Services,
26055673247,Pass,2026-01-14 13:26:41 IST,Status of the Network Information Service (NIS-client),9372,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Lateral Movement,Exploitation of Remote Services,
26055673248,Pass,2026-01-14 13:26:41 IST,Status of the 'telnet-client' package on the host,7948,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Persistence,Create or Modify System Process,Create or Modify System Process: Systemd Service
26055673249,Pass,2026-01-14 13:26:41 IST,Status of the 'Trivial File Transfer Protocol (TFTP)' protocol,9374,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Lateral Movement,Exploitation of Remote Services,
26055673250,Pass,2026-01-14 13:26:41 IST,Status of the 'chrony' package,11328,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",41,Persistence,Create or Modify System Process,Create or Modify System Process: Systemd Service
26055673251,Pass,2026-01-14 13:26:41 IST,status of 'pool|server' in /etc/chrony.conf and /etc/chrony.d/*.conf,28817,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673252,Pass,2026-01-14 13:26:41 IST,Status of the 'OPTIONS' setting within '/etc/sysconfig/chronyd' file,10664,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,Indicator Removal,Indicator Removal: Clear Linux or Mac System Logs
26055673253,Fail,2026-01-14 13:26:41 IST,Status of the 'cronie' package on the system,26413,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Scheduled Task/Job,
26055673254,Pass,2026-01-14 13:26:41 IST,Status of crond service is enabled using systemctl,29101,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Execution,Scheduled Task/Job,Scheduled Task/Job: Cron
26055673255,Pass,2026-01-14 13:26:41 IST,Status of crond service is active using systemctl,29324,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673256,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' for the '/etc/crontab' file(s),5154,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673257,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/crontab' file,5155,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673258,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/cron.hourly' directory,7343,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673259,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/cron.hourly' directory,7344,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673260,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/cron.daily' directory,7341,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673261,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/cron.daily' directory,7342,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673262,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/cron.weekly' directory,7345,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673263,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/cron.weekly' directory,7346,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673264,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/cron.monthly' directory,7347,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673265,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/cron.monthly' directory,7348,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673266,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/cron.d' directory,7339,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673267,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/cron.d' directory,7340,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673268,Pass,2026-01-14 13:26:41 IST,Permissions set for the '/etc/cron.allow' file,5057,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673269,Fail,2026-01-14 13:26:41 IST,Permissions set for the '/etc/cron.deny' file,5796,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673270,Fail,2026-01-14 13:26:41 IST,Status of the at package,29357,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673271,Pass,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/at.allow' file,4772,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",83,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673272,Pass,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/at.allow' file,5140,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673273,Fail,2026-01-14 13:26:41 IST,Status of the 'Permissions' settings for the '/etc/at.deny' file,7356,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673274,Fail,2026-01-14 13:26:41 IST,Status of the 'Ownership' settings for the '/etc/at.deny' file,7357,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",69,Defense Evasion,File and Directory Permissions Modification,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification
26055673275,Pass,2026-01-14 13:26:41 IST,Status of content of /sys/module/ipv6/parameters/disable file,25372,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673276,Pass,2026-01-14 13:26:41 IST,Status of the 'net.ipv6.conf.all.disable_ipv6' network parameter on the host,10155,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",41,Impact,Network Denial of Service,Network Denial of Service: Direct Network Flood
26055673277,Pass,2026-01-14 13:26:41 IST,Status of the 'net.ipv6.conf.default.disable_ipv6' network parameter at runtime,10156,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Impact,Network Denial of Service,Network Denial of Service: Direct Network Flood
26055673278,Pass,2026-01-14 13:26:41 IST,Status of the wireless interfaces are disabled,29446,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673279,Pass,2026-01-14 13:26:41 IST,Status of the loaded wireless interfaces,29448,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673280,Pass,2026-01-14 13:26:41 IST,Status of the blacklisted wireless interfaces,29447,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Defense Evasion,Impair Defenses,Impair Defenses: Disable or Modify Tools
26055673281,Fail,2026-01-14 13:26:41 IST,Status of the 'bluetooth' package on host,27895,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673282,Fail,2026-01-14 13:26:41 IST,Status of service 'Bluetooth' using systemd,9885,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",50,,,
26055673283,Pass,2026-01-14 13:26:41 IST,Status of the 'bluetooth' service using systemctl,26649,572850010,oel-cis-1216.coe.hv,Oracle Enterprise Linux 9.x,os,192.168.54.26,,6316727,"CIS Benchmark for Oracle Linux 9, v2.0.0 [Automated and Manual, Level 1 and Level 2] v.7.0",55,Exfiltration,Exfiltration Over Other Network Medium,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth
